prov_code,kab_code,kec_code,full_code,nama_kecamatan
35,17,18,351718,Bandarkedungmulyo (Bandar Kedung Mulyo)
35,17,19,351719,Jogoroto
35,17,20,351720,Megaluh
35,17,21,351721,Ngusikan
35,18,01,351801,Sawahan
35,18,02,351802,Ngetos
35,18,03,351803,Berbek
35,18,04,351804,Loceret
35,18,05,351805,Pace
35,18,06,351806,Prambon
35,18,07,351807,Ngronggot
35,18,08,351808,Kertosono
35,18,09,351809,Patianrowo
35,18,10,351810,Baron
35,18,11,351811,Tanjunganom
35,18,12,351812,Sukomoro
35,18,13,351813,Nganjuk
35,18,14,351814,Bagor
35,18,15,351815,Wilangan
35,18,16,351816,Rejoso
35,18,17,351817,Gondang
35,18,18,351818,Ngluyu
35,18,19,351819,Lengkong
35,18,20,351820,Jatikalen
35,19,01,351901,Kebonsari (Kebon Sari)
35,19,02,351902,Dolopo
35,19,03,351903,Geger
35,19,04,351904,Dagangan
35,19,05,351905,Kare
35,19,06,351906,Gemarang
35,19,07,351907,Wungu
35,19,08,351908,Madiun
35,19,09,351909,Jiwan
35,19,10,351910,Balerejo
35,19,11,351911,Mejayan
35,19,12,351912,Saradan
35,19,13,351913,Pilangkenceng
35,19,14,351914,Sawahan
35,19,15,351915,Wonoasri
35,20,01,352001,Poncol
35,20,02,352002,Parang
35,20,03,352003,Lembeyan
35,20,04,352004,Takeran
35,20,05,352005,Kawedanan
35,20,06,352006,Magetan
35,20,07,352007,Plaosan
35,20,08,352008,Panekan
35,20,09,352009,Sukomoro
35,20,10,352010,Bendo
35,20,11,352011,Maospati
35,20,12,352012,Barat
35,20,13,352013,Karangrejo
35,20,14,352014,Karas
35,20,15,352015,Kartoharjo (Kertoharjo)
35,20,16,352016,Ngariboyo
35,20,17,352017,Nguntoronadi
35,20,18,352018,Sidorejo
35,21,01,352101,Sine
35,21,02,352102,Ngrambe
35,21,03,352103,Jogorogo
35,21,04,352104,Kendal
35,21,05,352105,Geneng
35,21,06,352106,Kwadungan
35,21,07,352107,Karangjati
35,21,08,352108,Padas
35,21,09,352109,Ngawi
35,21,10,352110,Paron
35,21,11,352111,Kedunggalar
35,21,12,352112,Widodaren
35,21,13,352113,Mantingan
35,21,14,352114,Pangkur
35,21,15,352115,Bringin
35,21,16,352116,Pitu
35,21,17,352117,Karanganyar
35,21,18,352118,Gerih
35,21,19,352119,Kasreman
35,22,01,352201,Ngraho
35,22,02,352202,Tambakrejo
35,22,03,352203,Ngambon
35,22,04,352204,Ngasem
35,22,05,352205,Bubulan
35,22,06,352206,Dander
35,22,07,352207,Sugihwaras
35,22,08,352208,Kedungadem
35,22,09,352209,Kepohbaru
35,22,10,352210,Baureno
35,22,11,352211,Kanor
35,22,12,352212,Sumberejo
35,22,13,352213,Balen
35,22,14,352214,Kapas
35,22,15,352215,Bojonegoro
35,22,16,352216,Kalitidu
35,22,17,352217,Malo
35,22,18,352218,Purwosari
35,22,19,352219,Padangan
35,22,20,352220,Kasiman
35,22,21,352221,Temayang
35,22,22,352222,Margomulyo
35,22,23,352223,Trucuk
35,22,24,352224,Sukosewu
35,22,25,352225,Kedewan
35,22,26,352226,Gondang
35,22,27,352227,Sekar
35,22,28,352228,Gayam
35,23,01,352301,Kenduruan
35,23,02,352302,Jatirogo
35,23,03,352303,Bangilan
35,23,04,352304,Bancar
35,23,05,352305,Senori
35,23,06,352306,Tambakboyo
35,23,07,352307,Singgahan
35,23,08,352308,Kerek
35,23,09,352309,Parengan
35,23,10,352310,Montong
35,23,11,352311,Soko
35,23,12,352312,Jenu
35,23,13,352313,Merakurak
35,23,14,352314,Rengel
35,23,15,352315,Semanding
35,23,16,352316,Tuban
35,23,17,352317,Plumpang
35,23,18,352318,Palang
35,23,19,352319,Widang
35,23,20,352320,Grabagan
35,24,01,352401,Sukorame
35,24,02,352402,Bluluk
35,24,03,352403,Modo
35,24,04,352404,Ngimbang
35,24,05,352405,Babat
35,24,06,352406,Kedungpring
35,24,07,352407,Brondong
35,24,08,352408,Laren
35,24,09,352409,Sekaran
35,24,10,352410,Maduran
35,24,11,352411,Sambeng
35,24,12,352412,Sugio
35,24,13,352413,Pucuk
35,24,14,352414,Paciran
35,24,15,352415,Solokuro
35,24,16,352416,Mantup
35,24,17,352417,Sukodadi
35,24,18,352418,Karanggeneng (Karang Geneng)
35,24,19,352419,Kembangbahu
35,24,20,352420,Kalitengah
35,24,21,352421,Turi
35,24,22,352422,Lamongan
35,24,23,352423,Tikung
35,24,24,352424,Karangbinangun
35,24,25,352425,Deket
35,24,26,352426,Glagah
35,24,27,352427,Sarirejo
35,25,01,352501,Dukun
35,25,02,352502,Balongpanggang (Balong Panggang)
35,25,03,352503,Panceng
35,25,04,352504,Benjeng
35,25,05,352505,Duduksampeyan (Duduk Sampeyan)
35,25,06,352506,Wringinanom (Wringin Anom)
35,25,07,352507,Ujungpangkah (Ujung Pangkah)
35,25,08,352508,Kedamean
35,25,09,352509,Sidayu
35,25,10,352510,Manyar
35,25,11,352511,Cerme
35,25,12,352512,Bungah
35,25,13,352513,Menganti
35,25,14,352514,Kebomas
35,25,15,352515,Driyorejo
35,25,16,352516,Gresik
35,25,17,352517,Sangkapura
35,25,18,352518,Tambak
35,26,01,352601,Bangkalan
35,26,02,352602,Socah
35,26,03,352603,Burneh
35,26,04,352604,Kamal
35,26,05,352605,Arosbaya
35,26,06,352606,Geger
35,26,07,352607,Klampis
35,26,08,352608,Sepulu
35,26,09,352609,Tanjung Bumi (Tanjungbumi)
35,26,10,352610,Kokop
35,26,11,352611,Kwanyar
35,26,12,352612,Labang
35,26,13,352613,Tanah Merah
35,26,14,352614,Tragah
35,26,15,352615,Blega
35,26,16,352616,Modung
35,26,17,352617,Konang
35,26,18,352618,Galis
35,27,01,352701,Sreseh
35,27,02,352702,Torjun
35,27,03,352703,Sampang
35,27,04,352704,Camplong
35,27,05,352705,Omben
35,27,06,352706,Kedungdung
35,27,07,352707,Jrengik
35,27,08,352708,Tambelangan
35,27,09,352709,Banyuates
35,27,10,352710,Robatal
35,27,11,352711,Sokobanah
35,27,12,352712,Ketapang
35,27,13,352713,Pangarengan
35,27,14,352714,Karangpenang (Karang Penang)
35,28,01,352801,Tlanakan
35,28,02,352802,Pademawu
35,28,03,352803,Galis
35,28,04,352804,Pamekasan
35,28,05,352805,Proppo
35,28,06,352806,"Palengaan (Palenggaan, Palenga'an)"
35,28,07,352807,Pegantenan
35,28,08,352808,Larangan
35,28,09,352809,Pakong
35,28,10,352810,Waru
35,28,11,352811,Batumarmar
35,28,12,352812,Kadur
35,28,13,352813,Pasean
35,29,01,352901,Kota Sumenep
35,29,02,352902,Kalianget
35,29,03,352903,Manding
35,29,04,352904,Talango
35,29,05,352905,Bluto
35,29,06,352906,Saronggi
35,29,07,352907,Lenteng
35,29,08,352908,Giliginting (Gili Ginting)
35,29,09,352909,Guluk-Guluk (Guluk Guluk)
35,29,10,352910,Ganding
35,29,11,352911,Pragaan
35,29,12,352912,Ambunten
35,29,13,352913,Pasongsongan
35,29,14,352914,Dasuk
35,29,15,352915,Rubaru
35,29,16,352916,Batang Batang
35,29,17,352917,Batuputih
35,29,18,352918,Dungkek
35,29,19,352919,Gapura
35,29,20,352920,Gayam
35,29,21,352921,Nonggunong
35,29,22,352922,Ra'as (Raas)
35,29,23,352923,Masalembu
35,29,24,352924,Arjasa
35,29,25,352925,Sapeken
35,29,26,352926,Batuan
35,29,27,352927,Kangayan
35,71,01,357101,Mojoroto
35,71,02,357102,Kota (Kediri Kota)
35,71,03,357103,Pesantren
35,72,01,357201,Kepanjenkidul (Kepanjen Kidul)
35,72,02,357202,Sukorejo
35,72,03,357203,Sananwetan (Sanan Wetan)
35,73,01,357301,Blimbing
35,73,02,357302,Klojen
35,73,03,357303,Kedungkandang
35,73,04,357304,Sukun
35,73,05,357305,Lowokwaru
35,74,01,357401,Kademangan
35,74,02,357402,Wonoasih
35,74,03,357403,Mayangan
35,74,04,357404,Kanigaran
35,74,05,357405,Kedopok (Kedopak)
35,75,01,357501,Gadingrejo
35,75,02,357502,Purworejo
35,75,03,357503,Bugul Kidul
35,75,04,357504,Panggungrejo
35,76,01,357601,Prajuritkulon (Prajurit Kulon)
35,76,02,357602,Magersari
35,76,03,357603,Kranggan
35,77,01,357701,Kartoharjo
35,77,02,357702,Manguharjo
35,77,03,357703,Taman
35,78,01,357801,Karang Pilang (Karangpilang)
35,78,02,357802,Wonocolo
35,78,03,357803,Rungkut
35,78,04,357804,Wonokromo
35,78,05,357805,Tegalsari
35,78,06,357806,Sawahan
35,78,07,357807,Genteng
35,78,08,357808,Gubeng
35,78,09,357809,Sukolilo
35,78,10,357810,Tambaksari
35,78,11,357811,Simokerto
35,78,12,357812,Pabean Cantian (Pabean Cantikan)
35,78,13,357813,Bubutan
35,78,14,357814,Tandes
35,78,15,357815,Krembangan
35,78,16,357816,Semampir
35,78,17,357817,Kenjeran
35,78,18,357818,Lakarsantri
35,78,19,357819,Benowo
35,78,20,357820,Wiyung
35,78,21,357821,Dukuh Pakis
35,78,22,357822,Gayungan
35,78,23,357823,Jambangan
35,78,24,357824,Tenggilis Mejoyo
35,78,25,357825,Gunung Anyar (Gununganyar)
35,78,26,357826,Mulyorejo
35,78,27,357827,Sukomanunggal
35,78,28,357828,Asem Rowo (Asemrowo)
35,78,29,357829,Bulak
35,78,30,357830,Pakal
35,78,31,357831,Sambikerep
35,79,01,357901,Batu
35,79,02,357902,Bumiaji
35,79,03,357903,Junrejo
36,01,01,360101,Sumur
36,01,02,360102,Cimanggu
36,01,03,360103,Cibaliung
36,01,04,360104,Cikeusik
36,01,05,360105,Cigeulis
36,01,06,360106,Panimbang
36,01,07,360107,Angsana
36,01,08,360108,Munjul
36,01,09,360109,Pagelaran
36,01,10,360110,Bojong
36,01,11,360111,Picung
36,01,12,360112,Labuan
36,01,13,360113,Menes
36,01,14,360114,Saketi
36,01,15,360115,Cipeucang
36,01,16,360116,Jiput
36,01,17,360117,Mandalawangi
36,01,18,360118,Cimanuk
36,01,19,360119,Kaduhejo
36,01,20,360120,Banjar
36,01,21,360121,Pandeglang
36,01,22,360122,Cadasari
36,01,23,360123,Cisata
36,01,24,360124,Patia
36,01,25,360125,Karang Tanjung
36,01,26,360126,Cikedal (Cikeudal)
36,01,27,360127,Cibitung
36,01,28,360128,Carita
36,01,29,360129,Sukaresmi
36,01,30,360130,Mekarjaya
36,01,31,360131,Sindangresmi
36,01,32,360132,Pulosari
36,01,33,360133,Koroncong
36,01,34,360134,Majasari
36,01,35,360135,Sobang
36,02,01,360201,Malingping
36,02,02,360202,Panggarangan
36,02,03,360203,Bayah
36,02,04,360204,Cipanas
36,02,05,360205,Muncang
36,02,06,360206,Leuwidamar
36,02,07,360207,Bojongmanik
36,02,08,360208,Gunungkencana (Gunung Kencana)
36,02,09,360209,Banjarsari
36,02,10,360210,Cileles
36,02,11,360211,Cimarga
36,02,12,360212,Sajira
36,02,13,360213,Maja
36,02,14,360214,Rangkasbitung
36,02,15,360215,Warunggunung
36,02,16,360216,Cijaku
36,02,17,360217,Cikulur
36,02,18,360218,Cibadak
36,02,19,360219,Cibeber
36,02,20,360220,Cilograng
36,02,21,360221,Wanasalam
36,02,22,360222,Sobang
36,02,23,360223,Curug bitung (Curugbitung)
36,02,24,360224,Kalanganyar
36,02,25,360225,Lebakgedong
36,02,26,360226,Cihara
36,02,27,360227,Cirinten
36,02,28,360228,Cigemlong (Cigemblong)
36,03,01,360301,Balaraja
36,03,02,360302,Jayanti
36,03,03,360303,Tigaraksa
36,03,04,360304,Jambe
36,03,05,360305,Cisoka
36,03,06,360306,Kresek
36,03,07,360307,Kronjo
36,03,08,360308,Mauk
36,03,09,360309,Kemiri
36,03,10,360310,Sukadiri
36,03,11,360311,Rajeg
36,03,12,360312,Pasar Kemis
36,03,13,360313,Teluknaga
36,03,14,360314,Kosambi
36,03,15,360315,Pakuhaji
36,03,16,360316,Sepatan
36,03,17,360317,Curug
36,03,18,360318,Cikupa
36,03,19,360319,Panongan
36,03,20,360320,Legok
36,03,22,360322,Pagedangan
36,03,23,360323,Cisauk
36,03,27,360327,Sukamulya
36,03,28,360328,Kelapa Dua
36,03,29,360329,Sindang Jaya
36,03,30,360330,Sepatan Timur
36,03,31,360331,Solear
36,03,32,360332,Gunung Kaler
36,03,33,360333,Mekar Baru
36,04,05,360405,Kramatwatu
36,04,06,360406,Waringinkurung (Waringin Kurung)
36,04,07,360407,Bojonegara
36,04,08,360408,Pulo Ampel
36,04,09,360409,Ciruas
36,04,11,360411,Kragilan
36,04,12,360412,Pontang
36,04,13,360413,Tirtayasa
36,04,14,360414,Tanara
36,04,15,360415,Cikande
36,04,16,360416,Kibin
36,04,17,360417,Carenang (Cerenang)
36,04,18,360418,Binuang
36,04,19,360419,Petir
36,04,20,360420,Tunjung Teja
36,04,22,360422,Baros
36,04,23,360423,Cikeusal
36,04,24,360424,Pamarayan
36,04,25,360425,Kopo
36,04,26,360426,Jawilan
36,04,27,360427,Ciomas
36,04,28,360428,Pabuaran
36,04,29,360429,Padarincang
36,04,30,360430,Anyar
36,04,31,360431,Cinangka
36,04,32,360432,Mancak
36,04,33,360433,Gunungsari (Gunung Sari)
36,04,34,360434,Bandung
36,04,35,360435,Lebak Wangi
36,71,01,367101,Tangerang
36,71,02,367102,Jatiuwung
36,71,03,367103,Batuceper
36,71,04,367104,Benda
36,71,05,367105,Cipondoh
36,71,06,367106,Ciledug
36,71,07,367107,Karawaci
36,71,08,367108,Periuk
36,71,09,367109,Cibodas
36,71,10,367110,Neglasari
36,71,11,367111,Pinang (Penang)
36,71,12,367112,Karang Tengah
36,71,13,367113,Larangan
36,72,01,367201,Cibeber
36,72,02,367202,Cilegon
36,72,03,367203,Pulomerak
36,72,04,367204,Ciwandan
36,72,05,367205,Jombang
36,72,06,367206,Gerogol
36,72,07,367207,Purwakarta
36,72,08,367208,Citangkil
36,73,01,367301,Serang
36,73,02,367302,Kasemen
36,73,03,367303,Walantaka
36,73,04,367304,Curug
36,73,05,367305,Cipocok Jaya
36,73,06,367306,Taktakan
36,74,01,367401,Serpong
36,74,02,367402,Serpong Utara
36,74,03,367403,Pondok Aren
36,74,04,367404,Ciputat
36,74,05,367405,Ciputat Timur
36,74,06,367406,Pamulang
36,74,07,367407,Setu
51,01,01,510101,Negara
51,01,02,510102,Mendoyo
51,01,03,510103,Pekutatan
51,01,04,510104,Melaya
51,01,05,510105,Jembrana
51,02,01,510201,Selemadeg
51,02,02,510202,"Selemadeg Timur (Salamadeg Timur, Salemadeg Timur)"
51,02,03,510203,Selemadeg Barat (Salemadeg Barat)
51,02,04,510204,Kerambitan
51,02,05,510205,Tabanan
51,02,06,510206,Kediri
51,02,07,510207,Marga
51,02,08,510208,Penebel
51,02,09,510209,Baturiti
51,02,10,510210,Pupuan
51,03,01,510301,Kuta
51,03,02,510302,Mengwi
51,03,03,510303,Abiansemal
51,03,04,510304,Petang
51,03,05,510305,Kuta Selatan
51,03,06,510306,Kuta Utara
51,04,01,510401,Sukawati
51,04,02,510402,Blahbatuh (Belah Batuh)
51,04,03,510403,Gianyar
51,04,04,510404,Tampaksiring (Tampak Siring)
51,04,05,510405,Ubud
51,04,06,510406,Tegallalang
51,04,07,510407,Payangan
51,05,01,510501,Nusa Penida (Nusapenida)
51,05,02,510502,Banjarangkan
51,05,03,510503,Klungkung
51,05,04,510504,Dawan
51,06,01,510601,Susut
51,06,02,510602,Bangli
51,06,03,510603,Tembuku
51,06,04,510604,Kintamani
51,07,01,510701,Rendang
51,07,02,510702,Sidemen
51,07,03,510703,Manggis
51,07,04,510704,Karangasem (Karang Asem)
51,07,05,510705,Abang
51,07,06,510706,Bebandem
51,07,07,510707,Selat
51,07,08,510708,Kubu
51,08,01,510801,Gerokgak
51,08,02,510802,Seririt
51,08,03,510803,Busungbiu (Busung biu)
51,08,04,510804,Banjar
51,08,05,510805,Sukasada
51,08,06,510806,Buleleng
51,08,07,510807,Sawan
51,08,08,510808,Kubutambahan
51,08,09,510809,Tejakula
51,71,01,517101,Denpasar Selatan
51,71,02,517102,Denpasar Timur
51,71,03,517103,Denpasar Barat
51,71,04,517104,Denpasar Utara
52,01,01,520101,Gerung
52,01,02,520102,Kediri
52,01,03,520103,Narmada
52,01,07,520107,Sekotong
52,01,08,520108,Labuapi
52,01,09,520109,Gunungsari
52,01,12,520112,Lingsar
52,01,13,520113,Lembar
52,01,14,520114,Batu Layar
52,01,15,520115,Kuripan
52,02,01,520201,Praya
52,02,02,520202,Jonggat
52,02,03,520203,Batukliang
52,02,04,520204,Pujut
52,02,05,520205,Praya Barat
52,02,06,520206,Praya Timur
52,02,07,520207,Janapria
52,02,08,520208,Pringgarata
52,02,09,520209,Kopang
52,02,10,520210,Praya Tengah
52,02,11,520211,Praya Barat Daya
52,02,12,520212,Batukliang Utara
52,03,01,520301,Keruak
52,03,02,520302,Sakra
52,03,03,520303,Terara
52,03,04,520304,Sikur
52,03,05,520305,Masbagik
52,03,06,520306,Sukamulia
52,03,07,520307,Selong
52,03,08,520308,Pringgabaya
52,03,09,520309,Aikmel
52,03,10,520310,Sambelia (Sambalia)
52,03,11,520311,Montong Gading
52,03,12,520312,Pringgasela
52,03,13,520313,Suralaga
52,03,14,520314,Wanasaba
52,03,15,520315,Sembalun
52,03,16,520316,Suwela (Suela)
52,03,17,520317,Labuhan Haji
52,03,18,520318,Sakra Timur
52,03,19,520319,Sakra Barat
52,03,20,520320,Jerowaru
52,03,21,520321,Lenek
52,04,02,520402,Lunyuk
52,04,05,520405,Alas
52,04,06,520406,Utan
52,04,07,520407,Batu Lanteh (Batulanteh)
52,04,08,520408,Sumbawa
52,04,09,520409,Moyo Hilir
52,04,10,520410,Moyo Hulu
52,04,11,520411,Ropang
52,04,12,520412,Lape (Lape Lopok)
52,04,13,520413,Plampang
52,04,14,520414,Empang
52,04,17,520417,Alas Barat
52,04,18,520418,Labuhan Badas
52,04,19,520419,Labangka
52,04,20,520420,Buer
52,04,21,520421,Rhee
52,04,22,520422,Unter Iwes (Unterwiris)
52,04,23,520423,Moyo Utara
52,04,24,520424,Maronge
52,04,25,520425,Tarano
52,04,26,520426,Lopok
52,04,27,520427,Lenangguar
52,04,28,520428,Orong Telu
52,04,29,520429,Lantung
52,05,01,520501,Dompu
52,05,02,520502,Kempo
52,05,03,520503,Hu'u
52,05,04,520504,Kilo
52,05,05,520505,Woja
52,05,06,520506,Pekat
52,05,07,520507,Manggalewa
52,05,08,520508,Pajo
52,06,01,520601,Monta
52,06,02,520602,Bolo
52,06,03,520603,Woha
52,06,04,520604,Belo
52,06,05,520605,Wawo
52,06,06,520606,Sape
52,06,07,520607,Wera
52,06,08,520608,Donggo
52,06,09,520609,Sanggar
52,06,10,520610,Ambalawi
52,06,11,520611,Langgudu
52,06,12,520612,Lambu
52,06,13,520613,Madapangga
52,06,14,520614,Tambora
52,06,15,520615,Soromandi
52,06,16,520616,Parado
52,06,17,520617,Lambitu
52,06,18,520618,Palibelo
52,07,01,520701,Jereweh
52,07,02,520702,Taliwang
52,07,03,520703,Seteluk (Sateluk)
52,07,04,520704,Sekongkang
52,07,05,520705,Brang Rea
52,07,06,520706,Poto Tano
52,07,07,520707,Brang Ene
52,07,08,520708,Maluk
52,08,01,520801,Tanjung
52,08,02,520802,Gangga
52,08,03,520803,Kayangan
52,08,04,520804,Bayan
52,08,05,520805,Pemenang
52,71,01,527101,Ampenan
52,71,02,527102,Mataram
52,71,03,527103,Cakranegara
52,71,04,527104,Sekarbela
52,71,05,527105,Selaprang (Selaparang)
52,71,06,527106,Sandubaya (Sandujaya)
52,72,01,527201,Rasanae Barat
52,72,02,527202,Rasanae Timur
52,72,03,527203,Asakota
52,72,04,527204,Raba
52,72,05,527205,Mpunda
53,01,04,530104,Semau
53,01,05,530105,Kupang Barat
53,01,06,530106,Kupang Timur
53,01,07,530107,Sulamu
53,01,08,530108,Kupang Tengah
53,01,09,530109,Amarasi
53,01,10,530110,Fatuleu
53,01,11,530111,Takari
53,01,12,530112,Amfoang Selatan
53,01,13,530113,Amfoang Utara
53,01,16,530116,Nekamese
53,01,17,530117,Amarasi Barat
53,01,18,530118,Amarasi Selatan
53,01,19,530119,Amarasi Timur
53,01,20,530120,Amabi Oefeto Timur
53,01,21,530121,Amfoang Barat Daya
53,01,22,530122,Amfoang Barat Laut
53,01,23,530123,Semau Selatan
53,01,24,530124,Taebenu
53,01,25,530125,Amabi Oefeto
53,01,26,530126,Amfoang Timur
53,01,27,530127,Fatuleu Barat
53,01,28,530128,Fatuleu Tengah
53,01,30,530130,Amfoang Tengah
53,02,01,530201,Kota Soe
53,02,02,530202,Mollo Selatan
53,02,03,530203,Mollo Utara
53,02,04,530204,Amanuban Timur
53,02,05,530205,Amanuban Tengah
53,02,06,530206,Amanuban Selatan
53,02,07,530207,Amanuban Barat
53,02,08,530208,Amanatun Selatan
53,02,09,530209,Amanatun Utara
53,02,10,530210,"KI'E (Kie, Ki'e)"
53,02,11,530211,Kuanfatu
53,02,12,530212,Fatumnasi
53,02,13,530213,Polen
53,02,14,530214,Batu Putih
53,02,15,530215,Boking
53,02,16,530216,Toianas
53,02,17,530217,Nunkolo
53,02,18,530218,Oenino
53,02,19,530219,Kolbano
53,02,20,530220,Kot Olin
53,02,21,530221,Kualin
53,02,22,530222,Mollo Barat
53,02,23,530223,Kok Baun
53,02,24,530224,Noebana
53,02,25,530225,Santian
53,02,26,530226,Noebeba
53,02,27,530227,Kuatnana
53,02,28,530228,Fautmolo
53,02,29,530229,Fatukopa
53,02,30,530230,Mollo Tengah
53,02,31,530231,Tobu
53,02,32,530232,Nunbena
53,03,01,530301,Miomaffo Timur (Miomafo Timur)
53,03,02,530302,Miomaffo Barat (Miomafo Barat)
53,03,03,530303,Biboki Selatan
53,03,04,530304,Noemuti
53,03,05,530305,Kota Kefamenanu
53,03,06,530306,Biboki Utara
53,03,07,530307,Biboki Anleu
53,03,08,530308,Insana
53,03,09,530309,Insana Utara
53,03,10,530310,Noemuti Timur
53,03,11,530311,Miomaffo Tengah (Miomafo Tengah)
53,03,12,530312,Musi
53,03,13,530313,Mutis
53,03,14,530314,Bikomi Selatan
53,03,15,530315,Bikomi Tengah
53,03,16,530316,Bikomi Nilulat
53,03,17,530317,Bikomi Utara
53,03,18,530318,Naibenu
53,03,19,530319,Insana Fafinesu
53,03,20,530320,Insana Barat
53,03,21,530321,Insana Tengah
53,03,22,530322,Biboki Tan Pah
53,03,23,530323,Biboki Moenleu
53,03,24,530324,Biboki Feotleu
53,04,01,530401,Lamaknen
53,04,02,530402,Tasifeto Timur
53,04,03,530403,Raihat
53,04,04,530404,Tasifeto Barat
53,04,05,530405,Kakuluk Mesak
53,04,12,530412,Kota Atambua (Atambua Kota)
53,04,13,530413,Raimanuk
53,04,17,530417,Lasiolat
53,04,18,530418,Lamaknen Selatan
53,04,21,530421,Atambua Barat
53,04,22,530422,Atambua Selatan
53,04,23,530423,Nanaet Duabesi
53,05,01,530501,Teluk Mutiara
53,05,02,530502,Alor Barat Laut
53,05,03,530503,Alor Barat Daya
53,05,04,530504,Alor Selatan
53,05,05,530505,Alor Timur
53,05,06,530506,Pantar
53,05,07,530507,Alor Tengah Utara
53,05,08,530508,Alor Timur Laut
53,05,09,530509,Pantar Barat
53,05,10,530510,Kabola
53,05,11,530511,Pulau Pura
53,05,12,530512,Mataru
53,05,13,530513,Pureman
53,05,14,530514,Pantar Timur
53,05,15,530515,Lembur
53,05,16,530516,Pantar Tengah
53,05,17,530517,Pantar Baru Laut
53,05,18,530518,Abad Selatan
53,06,01,530601,Wulanggitang
53,06,02,530602,Titehena
53,06,03,530603,Larantuka
53,06,04,530604,Ile Mandiri
53,06,05,530605,Tanjung Bunga
53,06,06,530606,Solor Barat
53,06,07,530607,Solor Timur
53,06,08,530608,Adonara Barat
53,06,09,530609,Wotan Ulumando
53,06,10,530610,Adonara Timur
53,06,11,530611,Kelubagolit
53,06,12,530612,Witihama
53,06,13,530613,Ile Boleng
53,06,14,530614,Demon Pagong
53,06,15,530615,Lewolema
53,06,16,530616,Ile Bura
53,06,17,530617,Adonara
53,06,18,530618,Adonara Tengah
53,06,19,530619,Solor Selatan
53,07,01,530701,Paga
53,07,02,530702,Mego
53,07,03,530703,Lela
53,07,04,530704,Nita
53,07,05,530705,Alok
53,07,06,530706,Palue
53,07,07,530707,Nelle (Maumerei)
53,07,08,530708,Talibura
53,07,09,530709,Waigete
53,07,10,530710,Kewapante
53,07,11,530711,Bola
53,07,12,530712,Magepanda
53,07,13,530713,Waiblama
53,07,14,530714,Alok Barat
53,07,15,530715,Alok Timur
53,07,16,530716,Koting
53,07,17,530717,Tana Wawo
53,07,18,530718,Hewokloang
53,07,19,530719,Kangae
53,07,20,530720,Doreng
53,07,21,530721,Mapitara
53,08,01,530801,Nangapanda
53,08,02,530802,Pulau Ende
53,08,03,530803,Ende
53,08,04,530804,Ende Selatan
53,08,05,530805,Ndona
53,08,06,530806,Detusoko
53,08,07,530807,Wewaria
53,08,08,530808,Wolowaru
53,08,09,530809,Wolojita
53,08,10,530810,Maurole
53,08,11,530811,Maukaro
53,08,12,530812,Lio Timur
53,08,13,530813,Kota Baru
53,08,14,530814,Kelimutu
53,08,15,530815,Detukeli
53,08,16,530816,Ndona Timur
53,08,17,530817,Ndori
53,08,18,530818,Ende Utara
53,08,19,530819,Ende Tengah
53,08,20,530820,Ende Timur
53,08,21,530821,Lepembusu Kelisoke
53,09,01,530901,Aimere
53,09,02,530902,Golewa
53,09,06,530906,Bajawa
53,09,07,530907,Soa
53,09,09,530909,Riung
53,09,12,530912,Jerebuu
53,09,14,530914,Riung Barat
53,09,15,530915,Bajawa Utara
53,09,16,530916,Wolomeze (Riung Selatan)
53,09,18,530918,Golewa Selatan
53,09,19,530919,Golewa Barat
53,09,20,530920,Inerie
53,10,01,531001,Wae Rii
53,10,03,531003,Ruteng
53,10,05,531005,Satar Mese
53,10,06,531006,Cibal
53,10,11,531011,Reok
53,10,12,531012,Langke Rembong
53,10,13,531013,Satar Mese Barat
53,10,14,531014,Rahong Utara
53,10,15,531015,Lelak
53,10,16,531016,Reok Barat
53,10,17,531017,Cibal Barat
53,10,18,531018,Satar Mese Utara
53,11,01,531101,Kota Waingapu
53,11,02,531102,Haharu
53,11,03,531103,Lewa
53,11,04,531104,Nggaha Ori Angu (Nggaha Oriangu)
53,11,05,531105,Tabundung
53,11,06,531106,Pinu Pahar (Pinupahar / Pirapahar)
53,11,07,531107,Pandawai
53,11,08,531108,Umalulu
53,11,09,531109,Rindi
53,11,10,531110,Pahunga Lodu
53,11,11,531111,Wulla Waijelu (Wula Waijelu)
53,11,12,531112,Paberiwai
53,11,13,531113,Karera
53,11,14,531114,Kahaungu Eti (Kahaunguweti)
53,11,15,531115,Matawai La Pawu (Lappau)
53,11,16,531116,Kambera
53,11,17,531117,Kambata Mapambuhang
53,11,18,531118,Lewa Tidahu
53,11,19,531119,Katala Hamu Lingu
53,11,20,531120,Kanatang
53,11,21,531121,Ngadu Ngala
53,11,22,531122,Mahu
53,12,04,531204,Tana Righu
53,12,10,531210,Loli
53,12,11,531211,Wanokaka
53,12,12,531212,Lamboya
53,12,15,531215,Kota Waikabubak
53,12,18,531218,Laboya Barat (Lamboya Barat)
53,13,01,531301,Naga Wutung
53,13,02,531302,Atadei
53,13,03,531303,Ile Ape
53,13,04,531304,Lebatukan
53,13,05,531305,Nubatukan
53,13,06,531306,Omesuri
53,13,07,531307,Buyasuri
53,13,08,531308,Wulandoni
53,13,09,531309,Ile Ape Timur
53,14,01,531401,Rote Barat Daya
53,14,02,531402,Rote Barat Laut
53,14,03,531403,Lobalain
53,14,04,531404,Rote Tengah
53,14,05,531405,Pantai Baru
